"ID_MEASURING_RECORD","VOIVODESHIP","TOWN","MEASURING_POINT_CODE","LATITUDE","LONGITUDE","DATE_MEASUREMENT_START","DATE_MEASUREMENT_END","PERIOD_AND_TIME_SAMPLING","AVG_NOISE_LVL"
"6537","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Day 12h","65.00"
"6538","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Day 16h","63.30"
"6539","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Day 16h","63.60"
"6540","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Day 16h","64.20"
"6541","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Day 16h","64.30"
"6542","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Night 8h","54.20"
"6543","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Night 8h","54.90"
"6544","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Night 8h","55.60"
"6545","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Night 8h","56.50"
"6546","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Evening 4h","60.90"
"6547","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Evening 4h","62.20"
"6548","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Evening 4h","62.50"
"6549","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000083_001","54.1311","15.7191","07/09/2018 09:00:00","12/09/2018 09:00:00","Evening 4h","62.90"
"6550","West Pomeranian (zachodniopomorskie)","Dygowo","D_32_000084_001","54.1376","15.7293","25/04/2018 15:00:00","27/04/2018 09:00:00","Day 16h","62.10"
